Price,Discount,Revenue
46.73,0.0,46.73
118.93,0.0,118.93
117.6,0.15,399.84
18.35,0.0,18.35
1397.56,0.13,1215.8772
408.38,0.16,343.0392
1074.02,0.0,2148.04
471.12,0.0,942.24
26.5,0.0,53.0
160.21,0.0,160.21
27.23,0.0,108.92
42.71,0.06,40.1474
32.77,0.06,61.6076
128.14,0.06,120.4516
1605.58,0.0,1605.58
121.65,0.4,72.99
533.91,0.0,533.91
126.19,0.0,252.38
596.87,0.0,1193.74
38.32,0.0,38.32
311.16,0.0,933.48
137.28,0.0,686.4
109.04,0.0,654.24
275.45,0.0,275.45
642.74,0.0,1285.48
1030.13,0.32,700.4884
30.14,0.0,30.14
16.39,0.16,27.5352
24.83,0.0,24.83
788.97,0.0,788.97
479.87,0.18,786.9868
72.27,0.14,248.6088
1034.98,0.0,3104.94
236.64,0.0,236.64
78.49,0.0,156.98
479.95,0.0,479.95
163.28,0.0,163.28
97.75,0.0,195.5
883.95,0.0,3535.8
306.4,0.0,919.2
45.26,0.0,45.26
42.88,0.32,58.3168
806.57,0.0,806.57
86.54,0.18,212.8884
935.97,0.0,2807.91
1429.86,0.12,5033.1072
816.54,0.0,5715.78
101.52,0.0,101.52
45.58,0.09,41.4778
375.62,0.0,375.62
42.01,0.09,76.4582
45.99,0.05,43.6905
553.42,0.0,553.42
34.01,0.08,62.5784
704.44,0.0,1408.88
96.21,0.0,288.63
29.77,0.0,89.31
358.19,0.0,358.19
138.67,0.0,138.67
604.86,0.0,604.86
152.07,0.0,304.14
148.67,0.0,297.34
71.48,0.0,357.4
85.16,0.0,85.16
89.27,0.36,171.3984
899.39,0.0,2698.17
63.16,0.0,63.16
50.45,0.0,100.9
271.09,0.0,271.09
105.26,0.35,68.419
533.12,0.15,453.152
927.12,0.14,797.3232
141.08,0.0,141.08
58.33,0.0,58.33
397.93,0.0,397.93
57.52,0.0,57.52
66.49,0.0,265.96
50.14,0.48,26.0728
80.5,0.27,176.295
17.41,0.0,121.87
255.02,0.18,1254.6984
50.92,0.11,135.9564
418.94,0.0,2932.58
671.26,0.0,671.26
153.96,0.13,133.9452
1568.11,0.0,4704.33
425.17,0.0,2551.02
12.07,0.0,48.28
17.83,0.2,28.528
41.5,0.36,79.68
39.78,0.38,24.6636
20.58,0.0,20.58
383.89,0.0,767.78
67.1,0.36,171.776
116.63,0.13,304.4043
64.66,0.0,64.66
108.92,0.0,217.84
125.34,0.0,376.02
65.24,0.15,55.454
279.2,0.27,1834.344
230.91,0.0,230.91
1793.17,0.0,8965.85
54.61,0.0,54.61
478.21,0.0,478.21
979.31,0.0,979.31
10.84,0.0,21.68
418.48,0.3,1464.68
414.63,0.0,414.63
368.27,0.36,235.6928
142.45,0.16,119.658
213.52,0.36,409.9584
89.24,0.41,105.3032
307.81,0.0,615.62
26.98,0.17,67.1802
424.64,0.06,1197.4848
125.56,0.0,627.8
54.78,0.08,151.1928
650.86,0.11,1158.5308
381.12,0.08,350.6304
657.61,0.0,657.61
339.27,0.06,318.9138
79.13,0.0,237.39
1742.44,0.0,3484.88
122.6,0.06,230.488
313.9,0.16,263.676
351.93,0.17,2921.019
1487.98,0.0,1487.98
25.02,0.0,75.06
28.92,0.0,28.92
132.12,0.1,356.724
159.37,0.0,159.37
28.95,0.05,55.005
432.68,0.0,1730.72
277.66,0.0,555.32
129.56,0.0,129.56
48.27,0.0,96.54
187.77,0.0,187.77
671.54,0.0,671.54
34.68,0.0,104.04
178.98,0.0,536.94
198.05,0.0,396.1
379.86,0.43,433.0404
394.56,0.0,1578.24
312.4,0.42,1268.344
20.07,0.26,14.8518
43.79,0.19,35.4699
461.19,0.06,1300.5558
53.89,0.0,215.56
37.69,0.0,37.69
1408.64,0.42,817.0112
221.9,0.0,221.9
18.64,0.0,37.28
450.64,0.28,1297.8432
140.82,0.0,140.82
1451.0,0.07,1349.43
479.21,0.31,991.9647
430.84,0.0,430.84
465.21,0.0,930.42
418.62,0.0,837.24
115.22,0.2,184.352
629.57,0.0,1888.71
485.9,0.4,1166.16
71.89,0.0,71.89
240.3,0.0,720.9
1030.14,0.37,1946.9646
1242.34,0.37,1565.3484
212.24,0.0,424.48
188.68,0.0,1132.08
497.85,0.13,1732.518
475.7,0.0,951.4
56.11,0.33,112.7811
25.07,0.29,88.9985
50.63,0.0,50.63
128.68,0.0,128.68
53.61,0.41,94.8897
36.2,0.0,36.2
96.84,0.48,151.0704
743.64,0.0,743.64
98.99,0.0,395.96
421.56,0.0,843.12
1363.19,0.15,1158.7115
249.99,0.0,749.97
26.12,0.39,15.9332
310.8,0.0,310.8
79.07,0.0,158.14
413.2,0.0,826.4
404.02,0.2,323.216
126.81,0.11,112.8609
1660.66,0.0,4981.98
330.6,0.13,287.622
29.04,0.21,91.7664
247.95,0.0,1983.6
1036.11,0.0,1036.11
532.29,0.0,532.29
53.89,0.15,45.8065
47.0,0.0,47.0
27.09,0.23,125.1558
108.51,0.07,100.9143
53.76,0.0,107.52
19.72,0.0,19.72
14.75,0.4,44.25
1018.7,0.0,2037.4
773.98,0.0,773.98
112.06,0.11,199.4668
97.26,0.0,389.04
13.38,0.13,58.203
208.4,0.41,737.736
253.61,0.0,760.83
244.96,0.0,1959.68
596.06,0.0,1192.12
1496.86,0.0,4490.58
14.05,0.0,28.1
416.84,0.0,416.84
65.58,0.0,196.74
54.38,0.0,163.14
712.45,0.0,712.45
339.54,0.0,1018.62
397.37,0.0,1192.11
409.26,0.0,409.26
1571.09,0.0,1571.09
29.02,0.25,65.295
93.81,0.0,281.43
35.67,0.0,71.34
35.28,0.18,28.9296
12.32,0.0,36.96
179.92,0.35,467.792
39.51,0.0,79.02
24.92,0.0,124.6
1046.7,0.0,1046.7
140.31,0.0,140.31
943.5,0.0,1887.0
214.06,0.0,214.06
35.68,0.0,71.36
286.23,0.0,858.69
174.14,0.4,104.484
43.11,0.0,172.44
448.33,0.0,896.66
30.49,0.0,213.43
1240.23,0.0,7441.38
75.03,0.0,150.06
98.41,0.0,196.82
1467.98,0.0,5871.92
1862.06,0.0,7448.24
1061.06,0.0,6366.36
1657.48,0.0,4972.44
110.47,0.0,220.94
292.02,0.0,876.06
736.1,0.0,2208.3
18.91,0.08,17.3972
350.11,0.0,350.11
150.03,0.0,450.09
31.81,0.0,95.43
127.3,0.06,119.662
191.07,0.0,191.07
220.32,0.0,220.32
32.5,0.0,32.5
33.94,0.0,67.88
243.77,0.0,243.77
425.06,0.31,293.2914
506.19,0.0,506.19
321.4,0.0,321.4
181.83,0.0,181.83
117.67,0.0,117.67
53.95,0.0,53.95
43.53,0.1,39.177
484.31,0.0,968.62
40.96,0.0,81.92
28.0,0.0,112.0
12.85,0.0,51.4
52.87,0.0,158.61
56.23,0.0,112.46
758.24,0.16,3184.608
30.0,0.0,90.0
1662.08,0.16,2792.2944
285.49,0.47,605.2388
101.79,0.0,305.37
55.89,0.0,223.56
363.54,0.11,1617.753
1798.32,0.15,3057.144
9.28,0.0,55.68
186.9,0.0,373.8
337.18,0.0,337.18
49.04,0.0,196.16
98.05,0.1,88.245
97.46,0.15,248.523
64.21,0.0,192.63
13.67,0.0,27.34
1325.64,0.0,1325.64
220.25,0.0,660.75
56.68,0.12,49.8784
85.01,0.08,156.4184
149.61,0.0,299.22
113.38,0.0,113.38
142.16,0.0,142.16
218.21,0.0,654.63
109.95,0.16,92.358
285.09,0.0,1140.36
689.71,0.0,2069.13
36.88,0.0,73.76
1664.96,0.0,6659.84
215.75,0.11,192.0175
85.83,0.0,85.83
1196.0,0.0,4784.0
76.46,0.14,263.0224
339.59,0.06,319.2146
40.57,0.0,40.57
55.05,0.17,274.149
1006.39,0.0,3019.17
153.93,0.0,153.93
169.67,0.0,169.67
663.54,0.0,663.54
133.62,0.0,133.62
271.38,0.0,271.38
12.37,0.0,12.37
1528.57,0.08,1406.2844
66.39,0.08,122.1576
706.6,0.19,4006.422
1912.47,0.0,1912.47
257.43,0.18,633.2778
11.76,0.0,11.76
46.87,0.38,58.1188
351.38,0.41,207.3142
22.97,0.0,45.94
26.48,0.29,56.4024
77.39,0.0,309.56
469.13,0.0,1407.39
750.19,0.0,750.19
126.57,0.28,455.652
145.6,0.0,436.8
277.91,0.0,833.73
15.46,0.28,11.1312
36.45,0.0,72.9
418.43,0.12,368.2184
14.63,0.0,29.26
11.47,0.06,21.5636
179.06,0.0,358.12
161.1,0.34,744.282
291.75,0.25,1094.0625
24.84,0.0,49.68
47.56,0.0,332.92
340.87,0.12,899.8968
1172.26,0.0,1172.26
33.27,0.0,33.27
317.91,0.0,1589.55
24.78,0.0,24.78
73.75,0.0,73.75
388.92,0.0,388.92
113.98,0.0,113.98
638.43,0.0,638.43
375.55,0.0,1877.75
95.86,0.0,191.72
57.63,0.0,115.26
600.65,0.0,600.65
402.21,0.17,1001.5029
549.35,0.0,1098.7
96.01,0.0,384.04
195.86,0.0,391.72
79.75,0.31,165.0825
11.32,0.0,33.96
135.16,0.0,540.64
138.7,0.07,386.973
124.44,0.0,622.2
52.34,0.17,217.211
1815.89,0.0,7263.56
293.76,0.0,881.28
42.32,0.0,42.32
312.02,0.0,624.04
480.9,0.0,480.9
29.2,0.39,35.624
24.19,0.13,63.1359
173.15,0.24,131.594
541.87,0.0,2709.35
125.99,0.0,125.99
31.19,0.0,187.14
146.84,0.0,146.84
317.44,0.0,1269.76
95.09,0.48,98.8936
182.51,0.0,365.02
116.99,0.35,152.087
413.95,0.0,827.9
389.1,0.0,389.1
30.06,0.34,19.8396
145.5,0.45,80.025
18.64,0.0,55.92
709.98,0.0,1419.96
25.91,0.0,25.91
228.98,0.05,2175.31
67.28,0.0,403.68
833.5,0.0,2500.5
68.12,0.0,272.48
658.13,0.0,1974.39
50.53,0.0,101.06
48.7,0.0,146.1
12.08,0.0,24.16
989.89,0.0,1979.78
298.76,0.07,277.8468
173.84,0.0,173.84
257.97,0.16,216.6948
276.36,0.0,276.36
161.94,0.07,301.2084
1106.93,0.12,974.0984
973.2,0.0,973.2
140.08,0.44,392.224
364.67,0.0,1458.68
23.75,0.0,47.5
138.86,0.0,138.86
77.99,0.11,69.4111
70.54,0.14,60.6644
49.01,0.0,49.01
151.54,0.0,454.62
23.78,0.0,23.78
533.47,0.0,533.47
391.18,0.0,391.18
82.39,0.0,82.39
112.17,0.0,224.34
489.65,0.0,979.3
169.39,0.32,230.3704
45.96,0.0,321.72
364.82,0.0,364.82
509.5,0.0,1019.0
24.5,0.0,49.0
254.86,0.0,254.86
9.21,0.05,8.7495
440.69,0.45,1211.8975
16.2,0.45,8.91
212.45,0.39,259.189
713.75,0.08,656.65
318.79,0.0,1912.74
963.5,0.0,963.5
1658.21,0.0,3316.42
490.07,0.0,980.14
146.85,0.0,146.85
117.07,0.18,95.9974
472.88,0.08,870.0992
169.91,0.0,169.91
182.39,0.0,547.17
41.41,0.45,22.7755
1052.06,0.0,1052.06
256.8,0.0,513.6
39.88,0.0,159.52
32.53,0.0,32.53
672.17,0.09,1223.3494
33.73,0.39,41.1506
115.91,0.17,384.8212
290.5,0.0,581.0
116.27,0.0,116.27
453.27,0.08,834.0168
1746.44,0.0,3492.88
48.89,0.13,42.5343
99.34,0.25,74.505
42.81,0.0,42.81
30.77,0.0,30.77
121.66,0.1,109.494
436.85,0.0,436.85
533.98,0.0,533.98
47.45,0.0,237.25
30.49,0.0,30.49
106.58,0.07,99.1194
55.63,0.16,46.7292
95.74,0.1,86.166
88.62,0.2,141.792
14.27,0.0,14.27
297.72,0.0,595.44
21.11,0.0,21.11
135.72,0.0,271.44
1857.72,0.0,1857.72
67.25,0.0,403.5
912.11,0.0,1824.22
475.23,0.0,475.23
78.05,0.0,156.1
457.86,0.0,1373.58
785.33,0.0,1570.66
131.1,0.0,262.2
291.21,0.0,873.63
90.71,0.1,81.639
282.94,0.0,565.88
45.41,0.12,39.9608
209.04,0.1,1316.952
190.21,0.0,760.84
47.87,0.0,143.61
102.66,0.0,923.94
79.16,0.0,316.64
190.02,0.16,319.2336
21.12,0.0,42.24
723.87,0.0,1447.74
408.62,0.0,408.62
196.62,0.0,196.62
52.41,0.15,44.5485
138.98,0.08,127.8616
550.05,0.0,1100.1
58.85,0.14,101.222
